sentence,binary_label,tags
in terms of diversions denvers stapleton international may have experienced the most farflung a united flight from japan was rerouted there i think thats the first nonstop commercial passenger flight from japan to land here an airport spokesman said,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
a japan air lines spokesman said its flights into and out of san francisco werent affected but getting information about its operations was difficult,0,O O O O O O O O O O O O O O O O O O O O O O O O
its telecommunications headquarters in burlingame calif had been knocked out since the quake were in the dark he said,0,O O O O O O O O O O O O O O O O O O O
whitbread co put its spirits division up for sale triggering a scramble among global groups for the british companys brands,0,O O O O O O O O O O O O O O O O O O O O
whitbread already has been approached by about half a dozen companies interested in buying all or part of the spirits business a spokesman said,0,O O O O O O O O O O O O O O O O O O O O O O O O
among the brands for sale are beefeater gin the no imported gin in the us and laphroaig singlemalt whiskey,0,O O O O O O O O O O O O O O O O O O O
also for sale are buckingham wile co which distributes cutty sark blended whiskey in the us and whitbreads atlas peak vineyards in californias napa valley,0,O O O O O O O O O O O O O O O O O O O O O O O O O
beefeater alone is worth as much as million analysts said,0,O O O O O O O O O O
whitbread bought the beefeater distillery two years ago for million,0,O O O O O O O O O O
that purchase represented an attempt by whitbread a venerable british brewer to become a major player in the global liquor business,0,O O O O O O O O O O O O O O O O O O O O O
but whitbread has been squeezed by giant rivals amid widespread consolidation in the industry,0,O O O O O O O O O O O O O O
now it wants to concentrate on beer and its newer hotel and restaurant operations,0,O O O O O O O O O O O O O O
for rival liquor companies the whitbread auction is a rare opportunity to acquire valuable brands its not very often something like this comes up said ron littleboy a liquor company analyst at nomura research institute in london,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
among possible buyers grand metropolitan plc might find beefeater a useful addition to its portfolio,0,O O O O O O O O O O O O O O O
grand met owns bombay gin the no imported gin in the us rival guinness plc has the no imported brand tanqueray,0,O O O O O O O O O O O O O O O O O O O O O
the whitbread spirits auction is an extremely interesting development and naturally well be considering it carefully a grand met spokesman said,0,O O O O O O O O O O O O O O O O O O O O O
guinness which owns several leading whiskey brands plus gordons gin the worlds no gin is considered less likely to bid for the whitbread spirits,0,O O O O O O O O O O O O O O O O O O O O O O O O
a guinness spokesman declined to comment,0,O O O O O O
two other global liquor giants canadas seagram co and britains alliedlyons plc also are possible buyers,0,O O O O O O O O O O O O O O O O
seagrams gin is the worlds no gin brand but the company doesnt own any of the major gin brands imported in the us alliedlyons while powerful in whiskey doesnt own any major whitespirit brands we will certainly have to take a look at the whitbread spirits business an alliedlyons spokesman said we would certainly like to have a major whitespirits brand in our portfolio a seagram spokesman in new york wouldnt comment,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
smaller liquor companies such as brownforman corp and american brands inc of the us also are likely to be interested,0,O O O O O O O O O O O O O O O O O O O O
such companies are increasingly being left behind in the global liquor business says nomuras mr littleboy,0,O O O O O O O O O O O O O O O O
in new york a spokesman for american brands wouldnt comment,0,O O O O O O O O O O
brownforman a louisville ky distiller also declined to comment,0,O O O O O O O O O
whitbreads wine spirits and softdrink operations had trading profit of million on sales of million in the year ended feb,0,O O O O O O O O O O O O O O O O O O O O
the company which is retaining most of its wine and all of its softdrink interests didnt break out results for the businesses it plans to sell,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
but analysts estimate their trading profit at million,0,O O O O O O O O
whitbread had total pretax profit in the year ended feb of million on sales of billion,0,O O O O O O O O O O O O O O O O
whitbreads spirits auction occurs amid a parallel shakeup in the british beer industry,0,O O O O O O O O O O O O O
earlier this year the government announced plans to foster increased competition in the industry,0,O O O O O O O O O O O O O O
